id,rumour,text,reply_to 
529696091638620160,prince-toronto,"Love Prince , he was my first concert ! ! #PRINCEWATCH",OMG. #Prince rumoured to be performing in Toronto today. Exciting!
529696619244306432,prince-toronto,#birthdaygirl #prince it's my Birthday ohhh I would love to see my all time fav ❤ ️ ❤ ️ ❤ ️ please get me in !,OMG. #Prince rumoured to be performing in Toronto today. Exciting!
529696892851347458,prince-toronto,Where ? ? ? #Prince,OMG. #Prince rumoured to be performing in Toronto today. Exciting!
529697981751373824,prince-toronto,Massey Hall tix 10 $ ? #Prince,Where ? ? ? #Prince
529698240405729281,prince-toronto,That's insane ! I love Prince but there's no way I can get babysitting so last minute :(,Massey Hall tix 10 $ ? #Prince
529701086815592449,prince-toronto,I want tickets so bad !,OMG. #Prince rumoured to be performing in Toronto today. Exciting!
529701933301653505,prince-toronto,"If there's one thing fans love more than the music , it's queueing !",Clearly prince is having a show in #toronto @TorontoComms #tdot #gta #prince #concert http://t.co/e7oktlGd1v
529702311111983104,prince-toronto,and boy did we know how to queue mate .,"If there's one thing fans love more than the music , it's queueing !"
529702566104678401,prince-toronto,very very true hope it's a heck of a concert .,"If there's one thing fans love more than the music , it's queueing !"
529703489107423233,prince-toronto,I hope you enjoy ! Only slightly jealous 😜,"If there's one thing fans love more than the music , it's queueing !"
529705003758665729,prince-toronto,I can't go lol I have to work or I would should be amazing .,"If there's one thing fans love more than the music , it's queueing !"
529708506111549440,prince-toronto,Enjoyyy I'm jealous 😩,Clearly prince is having a show in #toronto @TorontoComms #tdot #gta #prince #concert http://t.co/e7oktlGd1v
529714660690644992,prince-toronto,“ : Secret Prince show rumored for Toronto tonight http://t.co/5Wvo9cdOkD ” why does no one ever do secret shows in Ohio ? 😔,Secret Prince show rumored for Toronto tonight http://t.co/GE2DFcFKLJ
529714853955399680,prince-toronto,“ : Secret Prince show rumored for Toronto tonight http://t.co/03P4JFAC8R ”,Secret Prince show rumored for Toronto tonight http://t.co/GE2DFcFKLJ
529715169942065152,prince-toronto,“ : Secret Prince show rumored for Toronto tonight http://t.co/90Qxxfa6w7 ” Wishing this was NYC,Secret Prince show rumored for Toronto tonight http://t.co/GE2DFcFKLJ
529736871707152385,prince-toronto,I think it sold out in minus 4 minutes .,“ : Secret Prince show rumored for Toronto tonight http://t.co/03P4JFAC8R ”
529739950993203201,prince-toronto,nooo !,I think it sold out in minus 4 minutes .
529797166739378177,prince-toronto,holding suicide prevention event and fundraiser for funeral costs for my cousin who passed on sun,Is #Prince in #Toronto? Rumours fly of surprise show... @masseyhall http://t.co/ySchlys6DA
529797259362177024,prince-toronto,any help with this event even raffle prizes are much appreciated,Is #Prince in #Toronto? Rumours fly of surprise show... @masseyhall http://t.co/ySchlys6DA
529720506602516480,prince-toronto,"“ ? ! ? ! ? : In response to inquiries , we can confirm that Prince will not be performing at tonight . ”","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529720542925176832,prince-toronto,"“ : In response to inquiries , we can confirm that Prince will not be performing at tonight . ”","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529721009172410369,prince-toronto,"Err , twist ? RT : In response to inquiries , we can confirm that Prince will not be performing at tonight .","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529721182468444160,prince-toronto,"Poor suckers in line ! “ : In response to inquiries , we can confirm that Prince will not be performing at tonight . ”","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529721379302952961,prince-toronto,thank you for that tweet ! ! MUCHO APPRECIATEO,"“ : In response to inquiries , we can confirm that Prince will not be performing at tonight . ”"
529721493962641408,prince-toronto,But 3rd Eye Girl will be ? Did you ask LN if The Artist Formerly Known As #Prince is playing ?,"Err , twist ? RT : In response to inquiries , we can confirm that Prince will not be performing at tonight ."
529722000076718082,prince-toronto,This is what it feels like / when doves cry RT : we can confirm that Prince will not be performing at tonight .,"In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529722084600320001,prince-toronto,Soo ... Its tomorrow night ! ? #Prince,"In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529722212706971648,prince-toronto,WHAT THE HELL EVEN JUST HAPPENED TODAY,This is what it feels like / when doves cry RT : we can confirm that Prince will not be performing at tonight .
529722570460123136,prince-toronto,maybe tomorrow ?,But 3rd Eye Girl will be ? Did you ask LN if The Artist Formerly Known As #Prince is playing ?
529722617318899712,prince-toronto,it's probably,"In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529722739196985345,prince-toronto,""" Change of plans . "" Hmmm . https://t.co/Es2VXUTvwj","“ ? ! ? ! ? : In response to inquiries , we can confirm that Prince will not be performing at tonight . ”"
529723119913951232,prince-toronto,Tomorrow Night ?,"In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529723588413489152,prince-toronto,What about tomorrow night ? #Prince in #Toronto still a possibility ?,"In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529723695989002241,prince-toronto,"“ : In response to inquiries , we can confirm that Prince will not be performing at tonight . ”","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529723713701543938,prince-toronto,"There ya go . RT : In response to inquiries , we can confirm that Prince will not be performing at tonight .","In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529723719552618496,prince-toronto,aw man ! That got my funny bone !,This is what it feels like / when doves cry RT : we can confirm that Prince will not be performing at tonight .
529740809672077313,prince-toronto,". I can also confirm he will not be playing in Rankin Inlet , NU either","Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529740822238232577,prince-toronto,"athenaph what tease ! ! ! RT : Prince not playing Massey Hall tonight , promoter says http://t.co/245JKmwWHH","Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529741502323621890,prince-toronto,Of course not . I can't make it tonight . But Saturday ...,"Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529741574742507520,prince-toronto,lol .,"Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529743000247992320,prince-toronto,good :-),"Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529745508148203523,prince-toronto,"WTW ? ! : Prince not playing Massey Hall tonight , promoter says http://t.co/MleQFsdS0P http://t.co/qPpE8zL2pF ”","Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529746860714758145,prince-toronto,"“ : Prince not playing Massey Hall tonight , promoter says http://t.co/IUaL2ulFZf http://t.co/ZDYfGmZKX0 ” good . I was feeling bitter .","Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529748991849013248,prince-toronto,"And , ... ? When asked Live Nation why no one made this clarification 4 or 5 hours earlier ?","Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
529827763855704064,prince-toronto,💜 💜 💜 O ( + >,"Prince not playing Massey Hall tonight, promoter says http://t.co/clVHvM07kx http://t.co/IADirsFOOC"
576278902185705472,putinmissing,"#RamzanKadyrov - A Sunni Muslim Russian / Chechen Ultranationalist w / ties to the "" United Russia "" party ( Putinism ) & #Russia's FSB ( current KGB ) .",Coup in #Russia? Good article by @Forbes. http://t.co/aaNCpb0blW #RamzanKadyrov #Putin #putindead http://t.co/OfivdTlTbO
576279839205818368,putinmissing,"US Embassy #Moscow cables talk of an operation planned by "" dissidents "" in #Russia to "" overthrow Putin "" . http://t.co/hCW0JuZDLk #RussiaCoup","#RamzanKadyrov - A Sunni Muslim Russian / Chechen Ultranationalist w / ties to the "" United Russia "" party ( Putinism ) & #Russia's FSB ( current KGB ) ."
576281472778182656,putinmissing,So if #RamzanKadyrov had #BorisNemtsov assassinated was it at the direction of Putin or is / was Putin at the direction of FSB / Kadyrov ? Hmm,"US Embassy #Moscow cables talk of an operation planned by "" dissidents "" in #Russia to "" overthrow Putin "" . http://t.co/hCW0JuZDLk #RussiaCoup"
576321273594294272,putinmissing,Mr Putin building the nation is great . Good country man and best president,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576321555384401920,putinmissing,“ : Swiss Rumors :P utin absence due to girlfriendAlina giving birth http://t.co/RzXpRb0Sfl http://t.co/lzT16jrJap ”,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576324695420743680,putinmissing,"of course , keep dreaming",Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576327925869506560,putinmissing,have you read this ? http://t.co/p5s1UG5B9G Is Andrei Illarionov a reliable source in your opinion ?,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576330432750440448,putinmissing,At least its not Merkel so we would have a problem .,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576336207203856385,putinmissing,"Given the state of Russian medical facilities , makes sense she would run to Switzerland . Not very patriotic , though .",Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576336711376056320,putinmissing,Welcome Sir !,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576339955598942208,putinmissing,Both have proved their flexibility !,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576341114610929664,putinmissing,My money still #SecurityConcerns #Nemstov could have shaken security #DrEd,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576342675290497024,putinmissing,Makes no sense though . Why go to Switzerland for that ? Too much hassle .,Hoppla! @L0gg0l: Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino http://t.co/vZnGDH1Qys http://t.co/5TvXSdvd1H
576323996028952576,putinmissing,plus direct info from the ' fields ' !,This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
576324320735178752,putinmissing,But why a Swiss clinic ? Why not give birth in Russia ? What am I missing here ?,This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
576327374628917248,putinmissing,"Well , Blick is a tabloid , so I wouldn't necessarily believe everything they say :-)",This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
576348301940932608,putinmissing,"It is difficult not to think of "" Rosemary's Baby "" in this instance .",This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
576435146632605696,putinmissing,What makes us think the baby story may be true ? - The Kremlin denied it ! http://t.co/d3ULIqK5PK,This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
576513717212442625,putinmissing,never ! !,Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576514586087714817,putinmissing,https://t.co/ilnwXdZ6Pc,Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576516280431337472,putinmissing,selling inbetweeners 2 car for comic relief please rt ! ! http://t.co/JtIMoAbSAK ? #RND #rednoseday,Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576517854268403713,putinmissing,"that looks like a double to me , dear .",Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576526712940310528,putinmissing,whole lot of talk . He was probably on a hunting trip,Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576530311149932544,putinmissing,haha all he wanted was a week off ! #putindead,Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576611747982897152,putinmissing,Lol coup ? That's when you know you people are just making things up . #westernfantasy,Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3
576755963597746176,putinmissing,Reset .,Coup? RT @jimgeraghty: Rumors all Russian military attaches at embassy in London have returned to Moscow: http://t.co/e8ZoFxtfHX
576756436321071104,putinmissing,http://t.co/gn4UKTqXJj,Reset .
576756801045139457,putinmissing,Russian Emb denies . RT 13 min This is not true . / / I have more time for speculation @jimgeraghty,Coup? RT @jimgeraghty: Rumors all Russian military attaches at embassy in London have returned to Moscow: http://t.co/e8ZoFxtfHX
576757065089159169,putinmissing,The meme makers are letting us down on this ! We should see that red button ! / /,Reset .
576758668026245120,putinmissing,Or preparing to launch yet another war ?,Coup? RT @jimgeraghty: Rumors all Russian military attaches at embassy in London have returned to Moscow: http://t.co/e8ZoFxtfHX
576797334530580480,putinmissing,Did he die during Childbirth ?,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?
576798090155450368,putinmissing,Yeah,Did he die during Childbirth ?
576798270518894592,putinmissing,"Keep in mind "" Unconfirmed "" Rumours ... I stated nothing . But I am on the edge of my seat awaiting a call",Did he die during Childbirth ?
576800982471962624,putinmissing,Hopefully he got hold of some American CIA provocateurs and sabatoger's in Moscow red handed for killing Nemtsov .,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?
576801654118428672,putinmissing,Military Coup to overthrow Putin my 1st thought buddy . Serious rumours Putin is Dead or Critical . Trying 2 source,Hopefully he got hold of some American CIA provocateurs and sabatoger's in Moscow red handed for killing Nemtsov .
576801998739230720,putinmissing,where you getting the rumours from,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?
576807061830287360,putinmissing,hey loved those cool utube vids you put together !,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?
576809682947448832,putinmissing,Many sources and you tube ... Where is Vladimir Putin ? http://t.co/EU3eKqo9zS Latest one . All links are in both articles,where you getting the rumours from
576809948425940992,putinmissing,"Emm I never , I tagged the user . Not my video's Grace . I am "" ShaunyNews "" I share news . I am just sharing what I am being sent .",hey loved those cool utube vids you put together !
576813541736517634,putinmissing,Mazaltov ! They could call the baby Ukrainia .,Putin reappears on television amid rumours his 'girlfriend' is about 2 give birth http://t.co/yJuN1F0QXE http://t.co/B7FXmo03jK @Scofield_Fx
576813964375523328,putinmissing,😂 😂 😂,Mazaltov ! They could call the baby Ukrainia .
576830316372996096,putinmissing,uhmmm botox sesions far more likely anyway,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
576830686713217024,putinmissing,And how Europe will behave in such a case ?,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
576833135326961664,putinmissing,Three Scenarios For A Succession In #Russia by http://t.co/OqBqhFdKYk via http://t.co/YE63oCPWNu v #Putin,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
576846509632798720,putinmissing,What are your thoughts on #WhereIsPutin ?,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
576847084579618816,putinmissing,"Either a simple flue , more serious illness or serious domestic political problems .",What are your thoughts on #WhereIsPutin ?
576848493337296896,putinmissing,Putin'll be made a tsar ( and the newborn an heir ) . Back 2 serfdom as Zorkin suggested .,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
576893187962224640,putinmissing,😷,"Either a simple flue , more serious illness or serious domestic political problems ."
577260238316830721,putinmissing,I'm going with neutralized and their entire gov aQuake & pissing selves w fear . Night of long knives gonna take months ;o) ) ),Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia
577282462788677634,putinmissing,or maybe he just needs a break from all the shit going on in this world .. I know I do !,Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia
577283431089901568,putinmissing,It is disconcerting that the man with the codes to the worlds largest nuclear arsenal is missing . I suspect an unhappy oligarch .,Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia
577284294051123201,putinmissing,"Maybe , just maybe … he's huddling with best minds / top advisors about how to prevent #USA #UK #NATO #EU #Canada threat of WWIII ?",Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia
577287160329465856,putinmissing,Putin has gone 1 better Behold the Russian secure office Actor portrayed even https://t.co/NUsIlGWg02,Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia
544275161982455808,sydneysiege,Forced to hold #ISIS flag ? MT : BREAKING : Hostages held & siege taking place at #Sydney's Lindt Chocolat Cafe in Martin Place .,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.
544275696433246208,sydneysiege,send your SAS in and fast,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.
544279970483159040,sydneysiege,“ : #BREAKING : Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place . ”,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.
544301461845188608,sydneysiege,Wow ! I was just there RT : #BREAKING : Hostages are being held & a siege is taking place at Sydney's Lindt Cafe in Martin Place,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.
544270541725511680,sydneysiege,"That sure looks like an ISIS flag to me ! You bastards , don't bring your filthy terror religion to my country !",BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544272301416775680,sydneysiege,feel the enrichment,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544272498238304256,sydneysiege,,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544272759657078785,sydneysiege,RT : Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/qbh5koYBwf http://t.co/lnFXOZr8vL,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544273610311876608,sydneysiege,Terrifying “ : BREAKING : Hostage situation unfolding in Sydney's Martin Place http://t.co/QSGTXJXEiB http://t.co/u72RB3GPHM ”,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544273706545991681,sydneysiege,That's not the Isis flag .,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544273762921615360,sydneysiege,what a horrible situation ... just hope it is not ISIL ... it will not end well ...,"That sure looks like an ISIS flag to me ! You bastards , don't bring your filthy terror religion to my country !"
544274434765225985,sydneysiege,"if it is ISIS connected , cut off the oxygen right now . No coverage .",BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544276279860924418,sydneysiege,MT Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/SZr8krutdn http://t.co/x0YgehSO9x,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544277158747574272,sydneysiege,I hope this isn't what it looks like I hope everyone comes out safe,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544277779517165568,sydneysiege,Is that the Lindt chocolate cafe ?,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544279982336258049,sydneysiege,We need new hero . http://t.co/41AvzLIdff,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544280276914827264,sydneysiege,#SIEGE in #OZ =,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544271964890611712,sydneysiege,not ISIS flags,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544272007013994496,sydneysiege,sorry - how do you know it's an ISIS flag ? Can you actually confirm that ?,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544272511912136704,sydneysiege,MT : We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney .. ISIS flags on display,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544272839889526784,sydneysiege,Have you actually confirmed its an ISIS flag or are you talking shit,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544272856528715776,sydneysiege,"More on situation at Martin Place in Sydney , AU http://t.co/MWMQsw0IHB",MT : We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney .. ISIS flags on display
544273614229733377,sydneysiege,yeah . That's her station,"More on situation at Martin Place in Sydney , AU http://t.co/MWMQsw0IHB"
544274483289157632,sydneysiege,not ISIS flags . Shahada flags .,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544280324360781824,sydneysiege,no she can't cos it's actually not,sorry - how do you know it's an ISIS flag ? Can you actually confirm that ?
544292547955146752,sydneysiege,; several of your tweets are either wrong or misleading . Please hold yourself to higher journalism standards !,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544300575592939520,sydneysiege,Journalists report facts - reporters bleat out crap they hear . ISIS my arse .,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544304399456432128,sydneysiege,Flag in #Sydney hostage situation shows the Islamic profession of faith ( ' shahada ' ) . Not an IS flag despite the same wording,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544414074906222593,sydneysiege,This is not true . As you have made a lot of Tweets you may have forgotten this one . Do the right thing and remove it .,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News
544271682358493184,sydneysiege,time to kich these Muslim fuckers the hell out of every democratic country !,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544272825268183041,sydneysiege,Looks like a job for Special Ops . Prayers for the hostages .,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544272860194168833,sydneysiege,. SHIT . I KNEW IT when I saw the news break . Son-of-a-b ... ! ! !,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544273029765685248,sydneysiege,Damn the Muslims back to their version of the ' holy land . ',"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544274452381302784,sydneysiege,Thoughts go out to the people under seige in #sydney . Possible #ISIS attack . Just let them out safe . Let's not start a war !,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544275772416880640,sydneysiege,bet they're happy they let those goat humpers into the country .,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544276699157135360,sydneysiege,"The police better plan on killing him , because his intentions are not at all in doubt .","DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544279568233021440,sydneysiege,"But , they are peaceful people and Hilary said they can be negotiated with !","DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM"
544272691260178432,sydneysiege,""" islamic flag "" #headdesk","Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544275000039972864,sydneysiege,"WTF . "" : Black Islamic flag being held up in window of #lindt store in Martin Place - hostages inside . http://t.co/qQYjd7n46k ”","Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544275986171572224,sydneysiege,but its such a peaceful religion / s,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544276206728671232,sydneysiege,doing what their man made twisted fairy tale tells them to do . #banislam,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544276495213268993,sydneysiege,I hope everyone gets out safely .,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544277466639257601,sydneysiege,Get the snipers out and exterminate,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544278051245551616,sydneysiege,"Yes "" Islamic "" flag . Black a traditional colour of Islam and I presume a Koranic verse also .",""" islamic flag "" #headdesk"
544278513264513024,sydneysiege,Green is the traditional colour . Presumptions are worthless,"Yes "" Islamic "" flag . Black a traditional colour of Islam and I presume a Koranic verse also ."
544279162866122755,sydneysiege,"Read the tweet again "" a "" as is green , red .. Are you saying the text is not presumably Koranic ?",Green is the traditional colour . Presumptions are worthless
544279546766180352,sydneysiege,cant read arabic it could be anything More informed people tell me its a shadah flag which is generic,"Read the tweet again "" a "" as is green , red .. Are you saying the text is not presumably Koranic ?"
544280000124694528,sydneysiege,so we still not sure of the motivation for the attack ?,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P"
544280600610603008,sydneysiege,ah I see . The Shahadah having nothing to do with the Koran . Got you .,cant read arabic it could be anything More informed people tell me its a shadah flag which is generic
544280949496619009,sydneysiege,"shahada flag is a generic flag , not unique to any group . ISIS use a different flag",ah I see . The Shahadah having nothing to do with the Koran . Got you .
